"Kod";"Nazwa";"Poziomy wykształcenia";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2017";20370;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2018";17529;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2019";14854;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2020";16734;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2021";13778;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2017";10277;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2018";8641;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2019";7229;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2020";8705;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2021";6817;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2017";10093;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2018";8888;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2019";7625;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2020";8029;"osoba";"";
2800000;"WARMIŃSKO-MAZURSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2021";6961;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"ogółem";"2017";58857;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"ogółem";"2018";50867;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"ogółem";"2019";46313;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"ogółem";"2020";60958;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"ogółem";"2021";49850;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"mężczyźni";"2017";23091;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"mężczyźni";"2018";19415;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"mężczyźni";"2019";18327;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"mężczyźni";"2020";25410;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"mężczyźni";"2021";20250;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"kobiety";"2017";35766;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"kobiety";"2018";31452;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"kobiety";"2019";27986;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"kobiety";"2020";35548;"osoba";"";
3000000;"WIELKOPOLSKIE";"ogółem";"kobiety";"2021";29600;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"ogółem";"2017";8008;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"ogółem";"2018";7076;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"ogółem";"2019";6628;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"ogółem";"2020";8845;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"ogółem";"2021";7099;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"mężczyźni";"2017";2382;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"mężczyźni";"2018";2004;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"mężczyźni";"2019";1957;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"mężczyźni";"2020";2713;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"mężczyźni";"2021";2082;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"kobiety";"2017";5626;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"kobiety";"2018";5072;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"kobiety";"2019";4671;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"kobiety";"2020";6132;"osoba";"";
3000000;"WIELKOPOLSKIE";"wyższe";"kobiety";"2021";5017;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"ogółem";"2017";12554;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"ogółem";"2018";11093;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"ogółem";"2019";10104;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"ogółem";"2020";13415;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"ogółem";"2021";10954;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2017";3828;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2018";3327;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2019";3189;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2020";4599;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2021";3684;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"kobiety";"2017";8726;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"kobiety";"2018";7766;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"kobiety";"2019";6915;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"kobiety";"2020";8816;"osoba";"";
3000000;"WIELKOPOLSKIE";"policealne oraz średnie zawodowe";"kobiety";"2021";7270;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"ogółem";"2017";5596;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"ogółem";"2018";5112;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"ogółem";"2019";4742;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"ogółem";"2020";6829;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"ogółem";"2021";5588;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"mężczyźni";"2017";1445;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"mężczyźni";"2018";1346;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"mężczyźni";"2019";1267;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"mężczyźni";"2020";2085;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"mężczyźni";"2021";1626;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"kobiety";"2017";4151;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"kobiety";"2018";3766;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"kobiety";"2019";3475;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"kobiety";"2020";4744;"osoba";"";
3000000;"WIELKOPOLSKIE";"średnie ogólnokształcące";"kobiety";"2021";3962;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2017";17045;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2018";14754;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2019";13298;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2020";17040;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2021";13612;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2017";7972;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2018";6732;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2019";6367;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2020";8454;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2021";6677;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2017";9073;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2018";8022;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2019";6931;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2020";8586;"osoba";"";
3000000;"WIELKOPOLSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2021";6935;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2017";15654;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2018";12832;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2019";11541;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2020";14829;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2021";12597;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2017";7464;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2018";6006;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2019";5547;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2020";7559;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2021";6181;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2017";8190;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2018";6826;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2019";5994;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2020";7270;"osoba";"";
3000000;"WIELKOPOLSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2021";6416;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2017";52599;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2018";46002;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2019";41771;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2020";52018;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"ogółem";"2021";43446;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"mężczyźni";"2017";22022;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"mężczyźni";"2018";18883;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"mężczyźni";"2019";17517;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"mężczyźni";"2020";23502;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"mężczyźni";"2021";19158;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"kobiety";"2017";30577;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"kobiety";"2018";27119;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"kobiety";"2019";24254;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"kobiety";"2020";28516;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"kobiety";"2021";24288;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"ogółem";"2017";5762;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"ogółem";"2018";5092;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"ogółem";"2019";4721;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"ogółem";"2020";5965;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"ogółem";"2021";4988;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"mężczyźni";"2017";1736;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"mężczyźni";"2018";1513;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"mężczyźni";"2019";1436;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"mężczyźni";"2020";1933;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"mężczyźni";"2021";1582;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"kobiety";"2017";4026;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"kobiety";"2018";3579;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"kobiety";"2019";3285;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"kobiety";"2020";4032;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"wyższe";"kobiety";"2021";3406;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"ogółem";"2017";9697;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"ogółem";"2018";8501;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"ogółem";"2019";7792;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"ogółem";"2020";9529;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"ogółem";"2021";7915;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2017";3247;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2018";2779;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2019";2644;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2020";3477;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"mężczyźni";"2021";2839;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"kobiety";"2017";6450;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"kobiety";"2018";5722;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"kobiety";"2019";5148;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"kobiety";"2020";6052;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"policealne oraz średnie zawodowe";"kobiety";"2021";5076;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"ogółem";"2017";5972;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"ogółem";"2018";5540;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"ogółem";"2019";5060;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"ogółem";"2020";6772;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"ogółem";"2021";5525;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"mężczyźni";"2017";1545;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"mężczyźni";"2018";1414;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"mężczyźni";"2019";1409;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"mężczyźni";"2020";2187;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"mężczyźni";"2021";1643;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"kobiety";"2017";4427;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"kobiety";"2018";4126;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"kobiety";"2019";3651;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"kobiety";"2020";4585;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"średnie ogólnokształcące";"kobiety";"2021";3882;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2017";13563;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2018";11736;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2019";10445;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2020";12705;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"ogółem";"2021";10621;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2017";7111;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2018";6012;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2019";5437;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2020";7147;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"mężczyźni";"2021";5882;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2017";6452;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2018";5724;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2019";5008;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2020";5558;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"zasadnicze zawodowe/branżowe";"kobiety";"2021";4739;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2017";17605;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2018";15133;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2019";13753;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2020";17047;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"ogółem";"2021";14397;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2017";8383;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2018";7165;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2019";6591;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2020";8758;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"mężczyźni";"2021";7212;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2017";9222;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2018";7968;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2019";7162;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2020";8289;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"gimnazjalne, podstawowe i niepełne podstawowe";"kobiety";"2021";7185;"osoba";"";
